ID,Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Segmentation,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_1,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
465175,0,0,22,0,0.0,0,4.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
463829,0,1,49,1,1.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459250,1,1,50,1,1.0,1,4.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463573,1,0,29,0,1.0,0,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464191,0,0,45,1,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
461714,1,1,82,1,1.0,2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462418,1,1,61,0,9.0,1,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
459237,1,0,29,1,1.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467754,1,1,35,1,1.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466026,0,1,49,0,0.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
465915,1,1,40,1,8.0,1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467860,0,0,33,1,0.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
467463,0,1,39,1,8.0,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465617,1,0,40,1,9.0,0,2.85012285012285,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460107,1,1,51,1,1.0,1,5.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
461278,1,0,23,0,1.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464577,0,1,28,1,10.0,2,2.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460927,1,1,38,1,1.0,2,4.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
459685,1,1,36,1,0.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464537,1,1,41,1,8.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463652,0,0,28,1,1.0,0,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461941,0,1,72,1,0.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460512,0,1,43,1,0.0,2,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
462632,0,1,37,0,1.0,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
463768,0,1,38,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
458993,1,1,29,0,0.0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467560,0,1,73,1,1.0,0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461975,0,0,42,1,6.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463253,0,1,61,1,0.0,1,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
462366,1,1,50,0,1.0,0,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
460980,1,0,26,0,1.0,0,3.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
466029,0,0,28,0,0.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
464443,0,1,35,1,1.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464987,1,1,50,1,1.0,2,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
459645,1,1,43,1,1.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459570,1,0,27,1,1.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461504,0,1,49,1,9.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460079,0,0,41,0,0.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467926,1,1,79,1,0.0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459349,0,1,48,1,0.0,2,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463855,0,1,40,1,1.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462078,0,1,61,0,1.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
460510,1,1,35,1,1.0,1,2.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
464372,1,1,45,1,1.0,1,6.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
464878,1,0,22,0,0.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
462862,0,0,31,0,8.0,0,1.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
462836,1,0,19,0,1.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459816,1,1,37,1,1.0,0,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459191,1,1,49,1,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466706,1,1,67,1,0.0,0,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460009,1,0,46,1,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459484,0,1,35,1,1.0,1,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459741,1,1,66,0,0.0,2,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460804,0,0,30,1,0.0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467762,0,0,39,1,0.0,0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
461963,0,0,43,1,8.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462222,1,0,20,0,1.0,0,6.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
460617,0,0,22,0,0.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
463776,0,1,39,1,3.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464363,0,1,41,1,9.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464748,0,1,52,0,9.0,1,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
466264,1,1,33,1,0.0,0,2.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466815,1,0,31,0,0.0,0,5.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
464493,0,1,66,1,6.0,1,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
461811,0,0,40,1,8.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
462720,1,1,35,1,1.0,0,5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
462478,1,1,30,0,1.0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463302,0,1,58,1,1.0,2,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
460491,0,0,22,0,1.0,0,7.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
466368,1,0,37,1,1.0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
460341,0,0,31,0,11.0,0,5.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
465891,0,1,28,1,8.0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463799,0,0,41,1,0.0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
465005,1,1,50,1,4.0,2,3.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
463216,1,0,30,1,8.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465623,1,1,41,1,8.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463753,0,0,30,1,0.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
467048,0,1,65,1,0.0,2,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461521,1,1,68,1,0.0,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461593,0,1,37,1,9.0,1,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467816,0,0,73,1,0.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461929,1,1,63,1,0.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459065,1,1,51,1,1.0,0,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
463825,0,1,45,1,1.0,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463622,1,0,27,1,8.0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
460242,1,1,41,1,8.0,0,3.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463847,1,1,41,0,2.0,1,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460836,0,1,33,0,6.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466075,0,1,50,1,1.0,1,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460002,0,1,58,1,5.0,1,3.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464671,1,0,30,0,1.0,0,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
463661,0,1,51,1,1.0,1,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467262,0,1,77,0,1.0,2,2.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465366,0,0,38,1,8.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467205,0,0,37,1,1.0,0,3.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463364,0,1,71,0,1.0,2,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463417,1,1,59,1,1.0,0,2.85012285012285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463755,0,1,63,0,0.0,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461038,0,1,49,1,1.0,2,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
467303,1,1,38,1,3.0,1,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464508,1,1,49,1,1.0,2,3.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
462075,0,0,40,1,1.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464477,1,1,36,0,1.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465662,1,1,76,0,1.0,0,1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
460994,1,1,78,1,0.0,0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460708,1,1,35,1,0.0,0,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466097,0,1,74,0,1.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467268,1,1,88,1,1.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460583,1,0,18,0,1.0,0,6.0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
466895,1,1,46,1,1.0,0,1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
464590,0,0,27,1,14.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467447,0,1,37,1,1.0,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
462771,0,1,46,1,1.0,2,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461470,1,1,43,1,2.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464415,1,1,41,0,1.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462244,1,1,83,0,1.0,2,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
464879,0,1,28,1,1.0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465975,1,0,42,1,8.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466767,1,1,68,1,0.0,0,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466917,1,1,43,0,3.0,0,2.85012285012285,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
463415,0,0,28,1,1.0,0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465143,1,0,26,1,0.0,0,5.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
459797,1,1,66,1,0.0,1,3.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464458,1,0,46,1,1.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467145,0,1,52,1,1.0,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463732,1,0,21,0,0.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463612,0,1,51,1,1.0,2,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467347,0,0,32,0,1.0,0,4.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466128,1,0,35,1,4.0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463970,0,0,25,0,1.0,0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
460598,0,1,35,1,0.0,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460261,0,1,58,1,1.0,2,4.0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
459950,0,0,40,1,0.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459578,1,1,35,1,2.0,1,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465428,0,0,36,1,0.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
464809,1,1,46,0,1.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
465248,0,0,18,0,3.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
464524,0,1,27,0,1.0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467688,0,1,47,1,0.0,1,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467366,1,0,42,1,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459073,0,0,26,1,0.0,0,3.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465043,1,1,48,1,9.0,1,5.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466724,1,0,38,1,0.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465593,1,1,56,0,0.0,2,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
467341,1,0,35,1,3.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466842,1,0,19,0,8.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
464286,0,1,60,1,1.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460551,1,1,49,1,0.0,1,2.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
463393,0,1,38,1,6.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
462352,1,1,52,1,1.0,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465822,0,1,52,1,1.0,1,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460195,1,0,38,1,7.0,0,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459392,0,0,23,0,0.0,0,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463869,0,1,52,1,0.0,1,4.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465926,1,1,26,1,6.0,0,2.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463932,0,1,72,1,1.0,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460843,1,0,21,0,1.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459720,1,0,25,0,6.0,0,1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463336,0,1,62,0,4.0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
466976,1,1,47,1,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463599,0,0,31,0,10.0,0,2.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
464512,1,1,43,0,8.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
460762,0,0,18,0,0.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
464007,1,1,49,1,0.0,0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465158,1,0,45,1,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463877,1,1,42,0,0.0,1,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
460655,1,0,19,1,1.0,0,4.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467296,0,1,69,1,1.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463710,1,0,49,1,0.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
463165,0,1,72,1,1.0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461927,1,0,25,0,1.0,0,4.0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
460141,1,0,35,1,13.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460996,0,0,60,1,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
459425,0,1,87,1,0.0,2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463068,1,1,26,1,9.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466523,1,1,39,1,1.0,2,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
464592,0,0,43,1,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466392,0,1,45,1,3.0,1,2.85012285012285,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
463343,1,1,35,1,2.0,0,3.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463240,0,1,53,0,0.0,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
460604,0,1,41,0,9.0,2,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
459512,1,1,65,1,0.0,2,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463452,0,1,79,1,0.0,2,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460903,1,0,30,0,7.0,0,3.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466076,1,0,19,0,8.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461249,0,0,53,1,1.0,0,2.85012285012285,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467384,1,0,42,1,1.0,0,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462422,1,1,71,1,1.0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465157,1,1,42,1,3.0,1,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
462100,0,0,40,1,0.0,0,1.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
467572,1,1,63,1,1.0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461544,1,1,82,0,1.0,2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
459856,1,1,50,0,1.0,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466230,1,1,46,1,0.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460963,0,0,32,1,0.0,0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466066,0,0,73,1,0.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465389,1,1,46,1,1.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463743,1,0,32,0,0.0,0,4.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467877,0,1,46,1,0.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463045,0,1,35,1,13.0,2,7.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
459883,1,0,63,1,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
459843,1,1,52,0,1.0,1,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460592,1,0,20,0,1.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
465621,1,0,42,1,8.0,0,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459328,1,1,48,1,1.0,2,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467780,1,1,47,1,1.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465994,1,0,32,0,3.0,0,3.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
462691,1,1,25,0,1.0,1,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465614,1,1,43,1,9.0,0,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466987,1,1,63,0,5.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466659,1,1,60,1,1.0,2,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466638,0,0,42,1,8.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465653,0,1,53,1,1.0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462039,1,0,21,0,1.0,0,2.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
465758,0,1,37,0,7.0,0,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
466515,1,1,52,0,9.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467371,1,0,30,1,1.0,0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466531,0,1,49,1,2.0,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460309,1,0,28,1,9.0,0,5.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
459872,1,1,68,0,4.0,1,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461677,1,0,32,1,8.0,0,2.85012285012285,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460567,1,0,39,0,8.0,0,4.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
460615,0,0,25,1,1.0,0,2.85012285012285,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
464690,1,1,40,0,2.0,1,2.85012285012285,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
461920,1,0,30,1,0.0,0,2.85012285012285,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460003,1,0,49,1,5.0,0,1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465547,0,1,68,0,0.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
459815,1,0,42,1,9.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467878,0,1,42,1,0.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462540,1,1,32,1,6.0,0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
467046,0,0,28,0,0.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
467123,0,1,50,1,4.0,2,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465660,1,1,48,1,1.0,0,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465395,0,1,43,0,0.0,1,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
459788,0,0,36,1,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
463436,0,0,25,0,0.0,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459000,1,1,58,0,12.0,2,2.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
463824,0,1,37,0,1.0,0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466127,1,1,51,1,1.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467493,1,1,47,1,1.0,2,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
463114,1,0,41,1,1.0,0,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464833,1,1,51,0,1.0,0,9.0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
464736,1,0,28,1,0.0,0,5.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
467587,1,1,27,1,9.0,1,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460849,0,1,58,0,0.0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
465987,1,1,20,0,1.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
461443,0,1,70,1,1.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459461,0,1,39,1,0.0,0,1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
462947,0,1,46,1,1.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461024,1,1,82,1,1.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
